familia, eluyente1, eluyente2, columna_nombre, columna_usp_code, columna_length, columna_id, columna_particle_size, columna_temperature, columna_flowrate, tiempo_muerto, score

Pyridine nucleotides (CHEMONTID:0001297), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Pyridine nucleotides (CHEMONTID:0001297), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Pyridine nucleotides (CHEMONTID:0001297), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Pyridine nucleotides (CHEMONTID:0001297), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Pyridine nucleotides (CHEMONTID:0001297), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Vinca alkaloids (CHEMONTID:0002756), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0.6115262808517457

Vinca alkaloids (CHEMONTID:0002756), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0.6115262808517457

Vinca alkaloids (CHEMONTID:0002756), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.9376184869589512

Schizozygine alkaloids (CHEMONTID:0003763), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.536437138093616

Macroline alkaloids (CHEMONTID:0003759), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0

Thiols (CHEMONTID:0002485), eluent.1.h2o 0, eluent.2.acn 0, Merck SeQuant ZIC-HILIC, column.usp.code_L114, 145.45454545454547, 2.1000000000000005, 4.863636363636363, 25.0, 0.25, 1.3300246658237755, 0

Thiols (CHEMONTID:0002485), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0

Thiols (CHEMONTID:0002485), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0

Dioxanes (CHEMONTID:0000368), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0

Dioxanes (CHEMONTID:0000368), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.7407346597338816

Dioxanes (CHEMONTID:0000368), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0

Dioxanes (CHEMONTID:0000368), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.876481328989295

Tetracyclines (CHEMONTID:0000181), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.3, 0.735, 0.8817056396148555

Tetracyclines (CHEMONTID:0000181), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0

Tetracyclines (CHEMONTID:0000181), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 150.0, 2.1, 1.8, 45.0, 0.6, 0.55125, 0

Tetracyclines (CHEMONTID:0000181), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Synergi Polar-RP, column.usp.code_L11, 100.0, 1.0, 100.0, 40.0, 0.4, 0.125, 0.8878201883162903

Tetracyclines (CHEMONTID:0000181), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0

Tetracyclines (CHEMONTID:0000181), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0.6665031878371751

Tetracyclines (CHEMONTID:0000181), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.380551206540918

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.3, 0.735, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Synergi Polar-RP, column.usp.code_L11, 100.0, 1.0, 100.0, 40.0, 0.4, 0.125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 30.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 30.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Oxazolopyridines (CHEMONTID:0002118), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Dithioles (CHEMONTID:0002090), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0

Phthalide isoquinolines (CHEMONTID:0002188), eluent.1.h2o 0, eluent.2.acn 0, Waters Symmetry C18, column.usp.code_L1, 100.0, 2.1, 2.939114724480578, 38.800043464517145, 0.3379565217391304, 0.6764124221130337, 0.8392964114393948

Phthalide isoquinolines (CHEMONTID:0002188), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0

Phthalide isoquinolines (CHEMONTID:0002188), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0

Phthalide isoquinolines (CHEMONTID:0002188), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0

Phthalide isoquinolines (CHEMONTID:0002188), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0

Phthalide isoquinolines (CHEMONTID:0002188), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0

Phthalide isoquinolines (CHEMONTID:0002188), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0

Phthalide isoquinolines (CHEMONTID:0002188), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0.5384968972649965

Phthalide isoquinolines (CHEMONTID:0002188), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0.5384968972649965

Phthalide isoquinolines (CHEMONTID:0002188), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.9457929024986943

Phthalide isoquinolines (CHEMONTID:0002188), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.8569412215018779

Depsides and depsidones (CHEMONTID:0001645), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0.6809587526906743

Depsides and depsidones (CHEMONTID:0001645), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0

Depsides and depsidones (CHEMONTID:0001645), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0

Depsides and depsidones (CHEMONTID:0001645), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0.6246595692002971

Depsides and depsidones (CHEMONTID:0001645), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0

Depsides and depsidones (CHEMONTID:0001645), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.3545187586055636

Depsides and depsidones (CHEMONTID:0001645), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.41293670330178317

6,6a-secoaporphines (CHEMONTID:0003332), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.38457633271722136

Amaryllidaceae alkaloids (CHEMONTID:0001775), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0.05225256871871431

Amaryllidaceae alkaloids (CHEMONTID:0001775), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0

Amaryllidaceae alkaloids (CHEMONTID:0001775), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0

Amaryllidaceae alkaloids (CHEMONTID:0001775), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Synergi Polar-RP, column.usp.code_L11, 100.0, 1.0, 100.0, 40.0, 0.4, 0.125, 0

Amaryllidaceae alkaloids (CHEMONTID:0001775), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 1.8599558634583604

Amaryllidaceae alkaloids (CHEMONTID:0001775), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0.8684342168996458

Amaryllidaceae alkaloids (CHEMONTID:0001775), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0

Amaryllidaceae alkaloids (CHEMONTID:0001775), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0

Amaryllidaceae alkaloids (CHEMONTID:0001775), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.7047257462110689

Amaryllidaceae alkaloids (CHEMONTID:0001775), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.1203637968417215

Thioureas (CHEMONTID:0001209), eluent.1.h2o 0, eluent.2.acn 0, Merck SeQuant ZIC-HILIC, column.usp.code_L114, 145.45454545454547, 2.1000000000000005, 4.863636363636363, 25.0, 0.25, 1.3300246658237755, 0

Thioureas (CHEMONTID:0001209), None, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 150.0, 2.1, 1.7, 40.0, 0.5, 0.6615, 0

Thioureas (CHEMONTID:0001209), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.8690354173784307

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Waters XBridge C18, column.usp.code_L1, 50.0, 2.1, 3.5, 30.0, 0.2, 0.55125, 0.7332698261490833

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.3, 0.735, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0.5331403321651683

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Advanced Chromatography Technologies ACE C18, column.usp.code_L1, 50.0, 2.1, 3.0, 38.26258975427196, 0.3347552357700931, 0.3414404989254005, 0.6495348388194732

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Synergi Polar-RP, column.usp.code_L11, 100.0, 1.0, 100.0, 40.0, 0.4, 0.125, 0.8250079880711472

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Synergi Polar-RP, column.usp.code_L11, 100.0, 1.0, 100.0, 40.0, 0.4, 0.125, 0

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0.631496829667205

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0.2299516330619126

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex EVO C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.7106169746320075

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Kinetex EVO C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.6905021834061136

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex EVO C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.7100252206809583

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Kinetex EVO C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.6887601564851039

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex EVO C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.7066196631414023

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Kinetex EVO C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.6917881527957187

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex EVO C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.6243943797601744

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Kinetex EVO C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.6024485879948274

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex PS C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.7444295302013422

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Kinetex PS C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.7427426449027466

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex PS C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.7515775848120382

Benzotriazoles (CHEMONTID:0000315), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Kinetex PS C18, column.usp.code_L1, 150.0, 3.0, 2.6, 40.0, 0.35, 1.9285714285714288, 0.4014557109946245

