Aryltetralin lignans (CHEMONTID:0003425), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Benzoxazoles (CHEMONTID:0000302), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.0008669199123622175

Quinuclidines (CHEMONTID:0000252), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0.8452295552367288

Quinuclidines (CHEMONTID:0000252), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Quinuclidines (CHEMONTID:0000252), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.3, t0=0.735)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters XBridge C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=3.5, temperature=30.0, flowrate=0.2, t0=0.55125)), 0.0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.3, t0=0.735)), 0.01034208432776451

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=113.15789473684212, id=2.0368421052631582, particle_size=1.788888888888889, temperature=38.75, flowrate=0.1, t0=2.433511506058683)), 0.18508002065049048

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0.0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH Amide, usp_code=column.usp.code_L68, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.5, t0=0.4571959788769226)), 0.0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH Amide, usp_code=column.usp.code_L68, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.5, t0=0.4571959788769226)), 0.0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.013314084055181294

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.038671373555840764

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.002754820936639031

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.03705501618122979

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.03263365037717282

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.15049893669229522

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.0014605647517040477

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.0029134532990573196

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.17320541373993492

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.004506065857885735

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.13018573164381184

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.011041009463722348

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.04042702135106753

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.009868421052631646

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex XB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.006144138160079695

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.045567681409151746

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.014723303435437426

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.017134218041323753

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.1571699087622655

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.006987325316867103

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Synergi Polar-RP, usp_code=column.usp.code_L11, length=100.0, id=1.0, particle_size=100.0, temperature=40.0, flowrate=0.4, t0=0.125)), 0.0031102891728311223

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0.0001356158551276825

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0.00024444561129649295

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters Atlantis T3, usp_code=column.usp.code_L1, length=50.0, id=4.6, particle_size=5.0, temperature=40.0, flowrate=0.8, t0=0.6612499999999999)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex EVO C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex EVO C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex EVO C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex EVO C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex HILIC, usp_code=column.usp.code_L3, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex HILIC, usp_code=column.usp.code_L3, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex EVO C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Kinetex PS C18, usp_code=column.usp.code_L1, length=150.0, id=3.0, particle_size=2.6, temperature=40.0, flowrate=0.35, t0=1.9285714285714288)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.039480519480519435

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.0021019442984760144

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.040987913820283765

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.009216589861751081

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.037115965192683294

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.0010498687664042394

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.01505785385956566

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.02572653644592662

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.00496715269988779

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

