familia; eluyente1; eluyente2; columna_nombre; columna_usp_code; columna_length; columna_id; columna_particle_size; columna_temperature; columna_flowrate; tiempo_muerto; score
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;3,10345E+14
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;3,87863E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;8,32168E+14
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;1,56164E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;3,96158E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;25;882;8,46878E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;25;882;3,61446E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;3;735;2,47802E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;3;735;6,83544E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;3;735;3,71859E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;3;735;7,34177E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Thermo Scientific Accucore HILIC; column.usp.code_L3;1000;21;26;3,63636E+15;5;441;1,14326E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Thermo Scientific Accucore HILIC; column.usp.code_L3;1000;21;26;3,63636E+15;5;441;1,311E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Thermo Scientific Accucore HILIC; column.usp.code_L3;1000;21;26;3,63636E+15;5;441;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Thermo Scientific Accucore HILIC; column.usp.code_L3;1000;21;26;3,63636E+15;5;441;1,18868E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Thermo Scientific Accucore HILIC; column.usp.code_L3;1000;21;26;3,63636E+15;5;441;1,35412E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Thermo Scientific Accucore HILIC; column.usp.code_L3;1000;21;26;3,63636E+15;5;441;1,362E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters XBridge BEH Amide; column.usp.code_L68;1000;21;25;300;5;441;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters XBridge BEH Amide; column.usp.code_L68;1000;21;25;300;5;441;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters XBridge BEH Amide; column.usp.code_L68;1000;21;25;300;5;441;7,15557E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters XBridge BEH Amide; column.usp.code_L68;1000;21;25;300;5;441;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters XBridge BEH Amide; column.usp.code_L68;1000;21;25;300;5;441;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters XBridge BEH Amide; column.usp.code_L68;1000;21;25;300;5;441;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters XBridge BEH Amide; column.usp.code_L68;1000;21;25;300;5;441;1,22806E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Merck SeQuant ZIC-HILIC; column.usp.code_L114;1500;21;50;250;75;441;1,05152E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Merck SeQuant ZIC-HILIC; column.usp.code_L114;1500;21;50;250;75;441;1,11859E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Merck SeQuant ZIC-HILIC; column.usp.code_L114;1500;21;50;250;75;441;1,13902E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Merck SeQuant ZIC-HILIC; column.usp.code_L114;1500;21;50;250;75;441;7,2019E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex C18; column.usp.code_L1;1500;21;17;300;3;11025;1,82421E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex C18; column.usp.code_L1;1500;21;17;300;3;11025;1,87394E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex C18; column.usp.code_L1;1500;21;17;300;3;11025;9,9851E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex C18; column.usp.code_L1;1500;21;17;300;3;11025;2,24888E+16
Purine nucleotides (CHEMONTID:0001506); None; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1500;21;17;400;5;6615;9,11615E+14
Purine nucleotides (CHEMONTID:0001506); None; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1500;21;17;400;5;6615;8,74057E+13
Purine nucleotides (CHEMONTID:0001506); eluent.1.acn 0; eluent.2.h2o 0; Merck SeQuant ZIC-pHILIC; column.usp.code_L122;1500;21;50;400;3;11025;6,98474E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Agilent ZORBAX Extend-C18; column.usp.code_L1;500;21;18;350;1;11025;9,6832E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;3;735;1,82796E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;3;735;2,34568E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;2;11025;2,45552E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;2;11025;3,90335E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;25;882;1,59483E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;25;882;2,74809E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;35;63;2E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;35;63;1,5625E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;4;55125;2,6455E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;4;55125;1,41463E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;375;3;735;1,83099E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;375;3;735;3,41772E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;390;3;735;1,83099E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;390;3;735;3,33333E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;410;3;735;2,2449E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;410;3;735;3,54839E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;425;3;735;1,86441E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;425;3;735;4,31579E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;8,50406E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;8,50406E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1500;21;18;450;6;55125;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1500;21;18;450;6;55125;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;300;4;55125;3,60319E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;300;4;55125;3,90797E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;3,29309E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;3,30317E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;500;4;55125;2,89421E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;500;4;55125;3,20705E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;2,50573E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;3,61676E+14
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;300;4;55125;2,01065E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;300;4;55125;1,5629E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;2,16327E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;1,50442E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;500;4;55125;9,40397E+14
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;500;4;55125;4,95553E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;2,59259E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;2,23443E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;300;4;55125;10
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;300;4;55125;8,1854E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;400;4;55125;10
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;500;4;55125;10
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;500;4;55125;7,35225E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;400;4;55125;10
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;400;4;55125;4,22177E+14
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;10
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;5,63025E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;2,69565E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;5,86207E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;2,34783E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;10
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;9,42446E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;4,02359E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;1,25651E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;5,35211E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;1,8748E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;4,79224E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;5,65517E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;4,65885E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;2,78117E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;6,54902E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;10
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;6,76596E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;6,3786E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;1,37725E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;7,70609E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;1,72384E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;1,91701E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;2,15446E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;2,1067E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;4,70664E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;4,50021E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;2,21046E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;4,0339E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;10
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;5,82938E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;10
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;4,01575E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;7,56272E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;7,89474E+14
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;1,60478E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;1,73218E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;1,10174E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;4,5434E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;2,31484E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;1,20634E+16
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;1,87486E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;6,72005E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;6,82911E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;6,60947E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;6,66813E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;5,74385E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;6,98632E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;16;1378125;6,9547E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;6,52892E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;17;1,29706E+16;6,46514E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Agilent InfinityLab Poroshell 120 HILIC-Z (Peek-lined); column.usp.code_L114;500;21;27;300;12;91875;5,86328E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;450;12;91875;5,97201E+14
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;5,92663E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;6,23183E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;6,18995E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;6,2807E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;5,99945E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;1000;21;50;400;15;147;6,79512E+14
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;1000;21;50;400;2;11025;7,35119E+15
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; None; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;1000;21;50;400;12;18375;6,72361E+14
Purine nucleotides (CHEMONTID:0001506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;2,3668E+16
Benzopyrazoles (CHEMONTID:0001629); eluent.1.h2o 0; eluent.2.acn 0; Agilent ZORBAX Extend-C18; column.usp.code_L1;500;21;18;350;1;11025;2,35948E+15
Benzopyrazoles (CHEMONTID:0001629); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;1,56384E+16
Benzopyrazoles (CHEMONTID:0001629); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;2,19177E+16
Benzopyrazoles (CHEMONTID:0001629); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;10;17;500;3;1,66667E+15;0
Benzopyrazoles (CHEMONTID:0001629); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;3,25927E+16
Benzopyrazoles (CHEMONTID:0001629); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;3,25927E+16
Benzopyrazoles (CHEMONTID:0001629); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;3,0183E+15
